"iso","year","quarter","techq","party","name","LR","LR_IMP","LR_CORE","LR_CORE_IMP","LR_PLUS","LR_PLUS_IMP","LR_COH","GG","GG_IMP","GG_CORE","GG_CORE_IMP","GG_PLUS","GG_PLUS_IMP","GG_COH","RILE"
40,1996,145,145,42320,"Austrian Social Democratic Party",-2.1791,44.2705,4.1209,14.2122,-9.6772,30.0583,34.5767,4.2142,31.0554,2.2803,11.2084,2.0721,19.847,33.5742,16.5744
40,1996,146,146,42320,"Austrian Social Democratic Party",-3.1062,46.7554,3.8473,13.9248,-10.3391,32.8306,34.7935,3.7914,31.7968,2.2165,11.5597,1.6875,20.2371,33.6988,14.4371
40,1996,147,147,42320,"Austrian Social Democratic Party",-4.0333,49.2404,3.5737,13.6375,-11.0011,35.6029,35.0104,3.3686,32.5382,2.1527,11.9109,1.3028,20.6273,33.8235,12.2997
40,1997,148,148,42320,"Austrian Social Democratic Party",-4.9604,51.7253,3.3001,13.3501,-11.663,38.3752,35.2272,2.9458,33.2796,2.0888,12.2622,0.9182,21.0174,33.9481,10.1624
40,1997,149,149,42320,"Austrian Social Democratic Party",-5.8875,54.2103,3.0265,13.0628,-12.3249,41.1475,35.4441,2.5231,34.0209,2.025,12.6135,0.5336,21.4075,34.0728,8.0251
40,1997,150,150,42320,"Austrian Social Democratic Party",-6.8146,56.6952,2.7528,12.7754,-12.9869,43.9198,35.6609,2.1003,34.7623,1.9612,12.9647,0.149,21.7976,34.1974,5.8878
40,1997,151,151,42320,"Austrian Social Democratic Party",-7.7417,59.1802,2.4792,12.4881,-13.6488,46.6921,35.8778,1.6775,35.5037,1.8974,13.316,-0.2356,22.1877,34.3221,3.7505
40,1998,152,152,42320,"Austrian Social Democratic Party",-8.6688,61.6651,2.2056,12.2007,-14.3108,49.4644,36.0946,1.2547,36.245,1.8336,13.6672,-0.6202,22.5778,34.4467,1.6132
40,1998,153,153,42320,"Austrian Social Democratic Party",-9.5959,64.15,1.932,11.9134,-14.9727,52.2367,36.3114,0.8319,36.9864,1.7698,14.0185,-1.0049,22.9679,34.5714,-0.5241
40,1998,154,154,42320,"Austrian Social Democratic Party",-10.523,66.635,1.6583,11.626,-15.6346,55.009,36.5283,0.4091,37.7278,1.706,14.3697,-1.3895,23.358,34.696,-2.6614
40,1998,155,155,42320,"Austrian Social Democratic Party",-11.4501,69.1199,1.3847,11.3387,-16.2966,57.7813,36.7451,-0.0137,38.4691,1.6421,14.721,-1.7741,23.7481,34.8207,-4.7988
40,1999,156,156,42320,"Austrian Social Democratic Party",-12.3772,71.6049,1.1111,11.0513,-16.9585,60.5536,36.962,-0.4364,39.2105,1.5783,15.0723,-2.1587,24.1382,34.9453,-6.9361
40,1999,157,157,42320,"Austrian Social Democratic Party",-13.3043,74.0898,0.8375,10.764,-17.6204,63.3259,37.1788,-0.8592,39.9519,1.5145,15.4235,-2.5433,24.5283,35.07,-9.0734
40,1999,158,158,42320,"Austrian Social Democratic Party",-14.2314,76.5748,0.5639,10.4766,-18.2824,66.0981,37.3957,-1.282,40.6932,1.4507,15.7748,-2.9279,24.9185,35.1946,-11.2107
40,1999,159,159,42320,"Austrian Social Democratic Party",-15.1585,79.0597,0.2902,10.1893,-18.9443,68.8704,37.6125,-1.7048,41.4346,1.3869,16.126,-3.3126,25.3086,35.3193,-13.348
40,2000,160,160,42320,"Austrian Social Democratic Party",-14.9532,79.078,0.1764,10.0571,-18.342,69.0209,37.6048,-1.9076,41.8082,1.3574,16.0626,-3.5583,25.7456,35.9312,-14.0023
40,2000,161,161,42320,"Austrian Social Democratic Party",-14.748,79.0964,0.0626,9.925,-17.7397,69.1714,37.5972,-2.1103,42.1818,1.3279,15.9992,-3.8041,26.1826,36.5431,-14.6565
40,2000,162,162,42320,"Austrian Social Democratic Party",-14.5427,79.1147,-0.0512,9.7929,-17.1374,69.3219,37.5895,-2.3131,42.5554,1.2984,15.9358,-4.0499,26.6196,37.1551,-15.3107
40,2000,163,163,42320,"Austrian Social Democratic Party",-14.3375,79.1331,-0.165,9.6608,-16.5351,69.4723,37.5818,-2.5159,42.9291,1.2689,15.8724,-4.2956,27.0566,37.767,-15.965
40,2001,164,164,42320,"Austrian Social Democratic Party",-14.1323,79.1514,-0.2789,9.5286,-15.9328,69.6228,37.5741,-2.7186,43.3027,1.2394,15.8091,-4.5414,27.4936,38.3789,-16.6192
40,2001,165,165,42320,"Austrian Social Democratic Party",-13.927,79.1698,-0.3927,9.3965,-15.3305,69.7733,37.5664,-2.9214,43.6763,1.2099,15.7457,-4.7872,27.9306,38.9908,-17.2735
40,2001,166,166,42320,"Austrian Social Democratic Party",-13.7218,79.1881,-0.5065,9.2644,-14.7282,69.9238,37.5587,-3.1241,44.0499,1.1804,15.6823,-5.033,28.3676,39.6028,-17.9278
40,2001,167,167,42320,"Austrian Social Democratic Party",-13.5165,79.2065,-0.6203,9.1322,-14.1259,70.0742,37.551,-3.3269,44.4235,1.1509,15.6189,-5.2787,28.8046,40.2147,-18.582
40,2002,168,168,42320,"Austrian Social Democratic Party",-13.3113,79.2248,-0.7341,9.0001,-13.5236,70.2247,37.5433,-3.5297,44.7971,1.1214,15.5555,-5.5245,29.2416,40.8266,-19.2362
40,2002,169,169,42320,"Austrian Social Democratic Party",-13.1061,79.2432,-0.848,8.868,-12.9213,70.3752,37.5356,-3.7324,45.1707,1.0919,15.4921,-5.7703,29.6786,41.4385,-19.8905
40,2002,170,170,42320,"Austrian Social Democratic Party",-12.9008,79.2615,-0.9618,8.7359,-12.319,70.5257,37.5279,-3.9352,45.5443,1.0624,15.4287,-6.016,30.1157,42.0504,-20.5448
40,2002,171,171,42320,"Austrian Social Democratic Party",-12.6956,79.2799,-1.0756,8.6037,-11.7167,70.6762,37.5202,-4.138,45.9179,1.0329,15.3653,-6.2618,30.5527,42.6624,-21.199
40,2003,172,172,42320,"Austrian Social Democratic Party",-12.8686,79.8046,-1.1041,8.8538,-11.857,70.9508,37.7892,-4.2337,44.9738,0.9741,15.2452,-6.2597,29.7286,42.1729,-20.8189
40,2003,173,173,42320,"Austrian Social Democratic Party",-13.0417,80.3293,-1.1327,9.1039,-11.9972,71.2254,38.0581,-4.3294,44.0297,0.9153,15.1252,-6.2575,28.9045,41.6835,-20.4389
40,2003,174,174,42320,"Austrian Social Democratic Party",-13.2148,80.8539,-1.1612,9.354,-12.1375,71.5,38.3271,-4.4251,43.0856,0.8564,15.0052,-6.2554,28.0804,41.1941,-20.0588
40,2003,175,175,42320,"Austrian Social Democratic Party",-13.3879,81.3786,-1.1898,9.604,-12.2777,71.7746,38.5961,-4.5208,42.1415,0.7976,14.8852,-6.2532,27.2563,40.7046,-19.6787
40,2004,176,176,42320,"Austrian Social Democratic Party",-13.5609,81.9033,-1.2183,9.8541,-12.4179,72.0492,38.865,-4.6166,41.1975,0.7388,14.7652,-6.2511,26.4322,40.2152,-19.2987
40,2004,177,177,42320,"Austrian Social Democratic Party",-13.734,82.428,-1.2468,10.1042,-12.5582,72.3238,39.134,-4.7123,40.2534,0.6799,14.6452,-6.2489,25.6082,39.7258,-18.9186
40,2004,178,178,42320,"Austrian Social Democratic Party",-13.9071,82.9527,-1.2754,10.3542,-12.6984,72.5984,39.403,-4.808,39.3093,0.6211,14.5252,-6.2468,24.7841,39.2363,-18.5386
40,2004,179,179,42320,"Austrian Social Democratic Party",-14.0802,83.4774,-1.3039,10.6043,-12.8387,72.873,39.672,-4.9037,38.3652,0.5623,14.4052,-6.2447,23.96,38.7469,-18.1585
40,2005,180,180,42320,"Austrian Social Democratic Party",-14.2532,84.002,-1.3324,10.8544,-12.9789,73.1477,39.9409,-4.9994,37.4211,0.5035,14.2852,-6.2425,23.1359,38.2574,-17.7784
40,2005,181,181,42320,"Austrian Social Democratic Party",-14.4263,84.5267,-1.361,11.1045,-13.1191,73.4223,40.2099,-5.0951,36.477,0.4446,14.1652,-6.2404,22.3118,37.768,-17.3984
40,2005,182,182,42320,"Austrian Social Democratic Party",-14.5994,85.0514,-1.3895,11.3545,-13.2594,73.6969,40.4789,-5.1909,35.5329,0.3858,14.0451,-6.2382,21.4877,37.2786,-17.0183
40,2005,183,183,42320,"Austrian Social Democratic Party",-14.7725,85.5761,-1.4181,11.6046,-13.3996,73.9715,40.7478,-5.2866,34.5888,0.327,13.9251,-6.2361,20.6637,36.7891,-16.6382
40,2006,184,184,42320,"Austrian Social Democratic Party",-14.9455,86.1008,-1.4466,11.8547,-13.5399,74.2461,41.0168,-5.3823,33.6447,0.2681,13.8051,-6.2339,19.8396,36.2997,-16.2582
40,2006,185,185,42320,"Austrian Social Democratic Party",-15.1186,86.6255,-1.4751,12.1048,-13.6801,74.5207,41.2858,-5.478,32.7006,0.2093,13.6851,-6.2318,19.0155,35.8103,-15.8781
40,2006,186,186,42320,"Austrian Social Democratic Party",-15.2917,87.1501,-1.5037,12.3548,-13.8203,74.7953,41.5548,-5.5737,31.7565,0.1505,13.5651,-6.2296,18.1914,35.3208,-15.4981
40,2006,187,187,42320,"Austrian Social Democratic Party",-15.4647,87.6748,-1.5322,12.6049,-13.9606,75.0699,41.8237,-5.6694,30.8124,0.0917,13.4451,-6.2275,17.3673,34.8314,-15.118
40,2007,188,188,42320,"Austrian Social Democratic Party",-15.1528,86.7561,-1.4418,12.1978,-13.7406,74.5582,41.7999,-5.7222,30.9642,0.0142,13.3626,-6.2218,17.6016,34.9913,-15.5114
40,2007,189,189,42320,"Austrian Social Democratic Party",-14.8409,85.8374,-1.3514,11.7908,-13.5206,74.0466,41.7761,-5.7749,31.116,-0.0633,13.2801,-6.2161,17.8359,35.1513,-15.9049
40,2007,190,190,42320,"Austrian Social Democratic Party",-14.529,84.9186,-1.2609,11.3837,-13.3006,73.5349,41.7523,-5.8276,31.2678,-0.1408,13.1977,-6.2104,18.0702,35.3112,-16.2983
40,2007,191,191,42320,"Austrian Social Democratic Party",-14.2171,83.9999,-1.1705,10.9767,-13.0806,73.0232,41.7285,-5.8803,31.4196,-0.2183,13.1152,-6.2047,18.3044,35.4711,-16.6917
40,2008,192,192,42320,"Austrian Social Democratic Party",-13.9051,83.0811,-1.0801,10.5697,-12.8607,72.5115,41.7046,-5.933,31.5714,-0.2958,13.0327,-6.199,18.5387,35.6311,-17.0851
40,2008,193,193,42320,"Austrian Social Democratic Party",-13.5932,82.1624,-0.9897,10.1626,-12.6407,71.9998,41.6808,-5.9857,31.7232,-0.3733,12.9503,-6.1933,18.773,35.791,-17.4786
40,2008,194,194,42320,"Austrian Social Democratic Party",-13.2813,81.2437,-0.8992,9.7556,-12.4207,71.4881,41.657,-6.0384,31.875,-0.4508,12.8678,-6.1876,19.0072,35.9509,-17.872
40,2008,195,195,42320,"Austrian Social Democratic Party",-13.7964,81.7904,-0.9788,9.7706,-12.9308,72.0198,41.5859,-5.7073,31.3706,-0.3129,12.9087,-5.9686,18.4619,35.1268,-18.9025
40,2009,196,196,42320,"Austrian Social Democratic Party",-14.3114,82.3371,-1.0583,9.7857,-13.4409,72.5514,41.5147,-5.3763,30.8662,-0.1749,12.9497,-5.7497,17.9166,34.3026,-19.9331
40,2009,197,197,42320,"Austrian Social Democratic Party",-14.8265,82.8838,-1.1378,9.8007,-13.9509,73.0831,41.4436,-5.0453,30.3618,-0.0369,12.9906,-5.5307,17.3712,33.4784,-20.9637
40,2009,198,198,42320,"Austrian Social Democratic Party",-15.3416,83.4305,-1.2173,9.8158,-14.461,73.6148,41.3724,-4.7142,29.8574,0.101,13.0315,-5.3117,16.8259,32.6543,-21.9942
40,2009,199,199,42320,"Austrian Social Democratic Party",-15.8567,83.9773,-1.2968,9.8308,-14.9711,74.1465,41.3013,-4.3832,29.353,0.239,13.0725,-5.0927,16.2805,31.8301,-23.0248
40,2010,200,200,42320,"Austrian Social Democratic Party",-16.3718,84.524,-1.3763,9.8459,-15.4812,74.6781,41.2301,-4.0522,28.8486,0.377,13.1134,-4.8738,15.7352,31.0059,-24.0553
40,2010,201,201,42320,"Austrian Social Democratic Party",-16.8869,85.0707,-1.4558,9.8609,-15.9913,75.2098,41.159,-3.7211,28.3442,0.5149,13.1544,-4.6548,15.1898,30.1817,-25.0858
40,2010,202,202,42320,"Austrian Social Democratic Party",-17.4019,85.6174,-1.5353,9.876,-16.5014,75.7415,41.0878,-3.3901,27.8398,0.6529,13.1953,-4.4358,14.6445,29.3576,-26.1164
40,2010,203,203,42320,"Austrian Social Democratic Party",-17.917,86.1642,-1.6148,9.891,-17.0115,76.2731,41.0167,-3.059,27.3354,0.7909,13.2362,-4.2168,14.0991,28.5334,-27.147
40,2011,204,204,42320,"Austrian Social Democratic Party",-18.4321,86.7109,-1.6944,9.9061,-17.5216,76.8048,40.9455,-2.728,26.831,0.9288,13.2772,-3.9979,13.5538,27.7092,-28.1775
40,2011,205,205,42320,"Austrian Social Democratic Party",-18.9472,87.2576,-1.7739,9.9211,-18.0316,77.3365,40.8744,-2.397,26.3266,1.0668,13.3181,-3.7789,13.0085,26.8851,-29.2081
40,2011,206,206,42320,"Austrian Social Democratic Party",-19.4623,87.8043,-1.8534,9.9362,-18.5417,77.8681,40.8032,-2.0659,25.8222,1.2048,13.3591,-3.5599,12.4631,26.0609,-30.2386
40,2011,207,207,42320,"Austrian Social Democratic Party",-19.9774,88.351,-1.9329,9.9512,-19.0518,78.3998,40.7321,-1.7349,25.3178,1.3427,13.4,-3.341,11.9178,25.2367,-31.2691
40,2012,208,208,42320,"Austrian Social Democratic Party",-20.4924,88.8978,-2.0124,9.9663,-19.5619,78.9315,40.6609,-1.4039,24.8134,1.4807,13.4409,-3.122,11.3724,24.4125,-32.2997
40,2012,209,209,42320,"Austrian Social Democratic Party",-21.0075,89.4445,-2.0919,9.9813,-20.072,79.4631,40.5898,-1.0728,24.309,1.6187,13.4819,-2.903,10.8271,23.5884,-33.3303
40,2012,210,210,42320,"Austrian Social Democratic Party",-21.5226,89.9912,-2.1714,9.9964,-20.5821,79.9948,40.5186,-0.7418,23.8046,1.7566,13.5228,-2.684,10.2817,22.7642,-34.3608
40,2012,211,211,42320,"Austrian Social Democratic Party",-22.0377,90.5379,-2.2509,10.0114,-21.0922,80.5265,40.4475,-0.4107,23.3002,1.8946,13.5638,-2.4651,9.7364,21.94,-35.3913
40,2013,212,212,42320,"Austrian Social Democratic Party",-22.5528,91.0846,-2.3304,10.0265,-21.6023,81.0581,40.3764,-0.0797,22.7957,2.0326,13.6047,-2.2461,9.1911,21.1159,-36.4219
40,2013,213,213,42320,"Austrian Social Democratic Party",-23.0679,91.6314,-2.4099,10.0415,-22.1123,81.5898,40.3052,0.2513,22.2913,2.1705,13.6456,-2.0271,8.6457,20.2917,-37.4524
40,2013,214,214,42320,"Austrian Social Democratic Party",-23.5829,92.1781,-2.4895,10.0566,-22.6224,82.1215,40.2341,0.5824,21.7869,2.3085,13.6866,-1.8081,8.1004,19.4675,-38.483
40,2013,215,215,42320,"Austrian Social Democratic Party",-22.821,91.7457,-2.4358,10.0615,-21.8244,81.6842,40.3185,0.3922,22.9626,2.2434,14.0031,-1.9268,8.9595,20.3267,-37.5085
40,2014,216,216,42320,"Austrian Social Democratic Party",-22.0591,91.3133,-2.3822,10.0664,-21.0264,81.2469,40.403,0.2021,24.1382,2.1782,14.3196,-2.0455,9.8186,21.1858,-36.5339
40,2014,217,217,42320,"Austrian Social Democratic Party",-21.2972,90.8809,-2.3286,10.0713,-20.2284,80.8096,40.4874,0.0119,25.3138,2.1131,14.6361,-2.1642,10.6777,22.045,-35.5594
40,2014,218,218,42320,"Austrian Social Democratic Party",-20.5353,90.4485,-2.2749,10.0762,-19.4304,80.3724,40.5719,-0.1782,26.4895,2.048,14.9527,-2.2828,11.5368,22.9041,-34.5849
40,2014,219,219,42320,"Austrian Social Democratic Party",-19.7734,90.0161,-2.2213,10.081,-18.6324,79.9351,40.6563,-0.3684,27.6651,1.9828,15.2692,-2.4015,12.3959,23.7633,-33.6104
40,2015,220,220,42320,"Austrian Social Democratic Party",-19.0115,89.5837,-2.1677,10.0859,-17.8344,79.4978,40.7408,-0.5585,28.8408,1.9177,15.5857,-2.5202,13.255,24.6225,-32.6358
40,2015,221,221,42320,"Austrian Social Democratic Party",-18.2496,89.1514,-2.114,10.0908,-17.0364,79.0605,40.8252,-0.7487,30.0164,1.8526,15.9022,-2.6389,14.1141,25.4816,-31.6613
40,2015,222,222,42320,"Austrian Social Democratic Party",-17.4877,88.719,-2.0604,10.0957,-16.2385,78.6233,40.9096,-0.9388,31.192,1.7874,16.2188,-2.7576,14.9733,26.3408,-30.6868
40,2015,223,223,42320,"Austrian Social Democratic Party",-16.7258,88.2866,-2.0068,10.1006,-15.4405,78.186,40.9941,-1.129,32.3677,1.7223,16.5353,-2.8762,15.8324,27.1999,-29.7122
40,2016,224,224,42320,"Austrian Social Democratic Party",-15.9639,87.8542,-1.9531,10.1055,-14.6425,77.7487,41.0785,-1.3191,33.5433,1.6572,16.8518,-2.9949,16.6915,28.0591,-28.7377
40,2016,225,225,42320,"Austrian Social Democratic Party",-15.202,87.4218,-1.8995,10.1104,-13.8445,77.3114,41.163,-1.5093,34.7189,1.592,17.1683,-3.1136,17.5506,28.9182,-27.7632
40,2016,226,226,42320,"Austrian Social Democratic Party",-14.4401,86.9894,-1.8459,10.1153,-13.0465,76.8741,41.2474,-1.6995,35.8946,1.5269,17.4849,-3.2323,18.4097,29.7774,-26.7886
40,2016,227,227,42320,"Austrian Social Democratic Party",-13.6782,86.557,-1.7922,10.1202,-12.2485,76.4369,41.3319,-1.8896,37.0702,1.4618,17.8014,-3.3509,19.2688,30.6366,-25.8141
40,2017,228,228,42320,"Austrian Social Democratic Party",-12.9163,86.1246,-1.7386,10.125,-11.4505,75.9996,41.4163,-2.0798,38.2458,1.3966,18.1179,-3.4696,20.1279,31.4957,-24.8396
40,2017,229,229,42320,"Austrian Social Democratic Party",-12.1544,85.6922,-1.685,10.1299,-10.6525,75.5623,41.5008,-2.2699,39.4215,1.3315,18.4344,-3.5883,20.987,32.3549,-23.8651
40,2017,230,230,42320,"Austrian Social Democratic Party",-11.3925,85.2599,-1.6313,10.1348,-9.8545,75.125,41.5852,-2.4601,40.5971,1.2664,18.751,-3.707,21.8461,33.214,-22.8905
40,2017,231,231,42320,"Austrian Social Democratic Party",-10.6306,84.8275,-1.5777,10.1397,-9.0565,74.6878,41.6697,-2.6502,41.7727,1.2012,19.0675,-3.8257,22.7053,34.0732,-21.916
40,2018,232,232,42320,"Austrian Social Democratic Party",-10.7419,84.1726,-1.5628,10.0421,-9.2022,74.1305,40.7012,-3.1825,39.1936,0.2057,18.5623,-3.3944,20.6313,35.2243,-24.4171
40,2018,233,233,42320,"Austrian Social Democratic Party",-10.8532,83.5177,-1.5478,9.9444,-9.348,73.5733,39.7327,-3.7149,36.6146,-0.7898,18.0571,-2.9631,18.5574,36.3754,-26.9183
40,2018,234,234,42320,"Austrian Social Democratic Party",-10.9645,82.8628,-1.5329,9.8468,-9.4938,73.016,38.7642,-4.2472,34.0355,-1.7853,17.5519,-2.5319,16.4835,37.5265,-29.4194
40,2018,235,235,42320,"Austrian Social Democratic Party",-11.0758,82.2079,-1.5179,9.7491,-9.6395,72.4588,37.7958,-4.7795,31.4564,-2.7808,17.0468,-2.1006,14.4096,38.6776,-31.9206
40,2019,236,236,42320,"Austrian Social Democratic Party",-11.1871,81.553,-1.503,9.6515,-9.7853,71.9015,36.8273,-5.3119,28.8773,-3.7763,16.5416,-1.6693,12.3357,39.8287,-34.4217
40,2019,237,237,42320,"Austrian Social Democratic Party",-11.2984,80.8981,-1.4881,9.5538,-9.931,71.3443,35.8588,-5.8442,26.2982,-4.7718,16.0364,-1.2381,10.2618,40.9798,-36.9229
40,2019,238,238,42320,"Austrian Social Democratic Party",-11.4097,80.2432,-1.4731,9.4562,-10.0768,70.787,34.8903,-6.3765,23.7191,-5.7673,15.5312,-0.8068,8.1879,42.1309,-39.424
40,2019,239,239,42320,"Austrian Social Democratic Party",-11.4097,80.2432,-1.4731,9.4562,-10.0768,70.787,34.8903,-6.3765,23.7191,-5.7673,15.5312,-0.8068,8.1879,42.1309,-39.424
40,2020,240,240,42320,"Austrian Social Democratic Party",-11.4097,80.2432,-1.4731,9.4562,-10.0768,70.787,34.8903,-6.3765,23.7191,-5.7673,15.5312,-0.8068,8.1879,42.1309,-39.424
40,2020,241,241,42320,"Austrian Social Democratic Party",-11.4097,80.2432,-1.4731,9.4562,-10.0768,70.787,34.8903,-6.3765,23.7191,-5.7673,15.5312,-0.8068,8.1879,42.1309,-39.424
40,2020,242,242,42320,"Austrian Social Democratic Party",-11.4097,80.2432,-1.4731,9.4562,-10.0768,70.787,34.8903,-6.3765,23.7191,-5.7673,15.5312,-0.8068,8.1879,42.1309,-39.424
40,2020,243,243,42320,"Austrian Social Democratic Party",-11.4097,80.2432,-1.4731,9.4562,-10.0768,70.787,34.8903,-6.3765,23.7191,-5.7673,15.5312,-0.8068,8.1879,42.1309,-39.424
40,1949,-41,-41,42420,"Austrian Freedom Party",-3.1186,40.4595,-3.5205,20.2797,0.4561,20.1798,44.4629,6.9894,31.6683,2.2904,8.5914,5.0347,23.0769,34.4307,4.7
40,1950,-40,-40,42420,"Austrian Freedom Party",-2.2169,41.8812,-3.0451,20.4027,0.9401,21.4785,43.3941,6.3861,31.2072,2.1143,7.9305,4.577,23.2767,32.8959,4.0615
40,1950,-39,-39,42420,"Austrian Freedom Party",-1.3151,43.3028,-2.5698,20.5256,1.424,22.7772,42.3252,5.7827,30.7462,1.9381,7.2697,4.1193,23.4765,31.3611,3.4231
40,1950,-38,-38,42420,"Austrian Freedom Party",-0.4133,44.7245,-2.0944,20.6486,1.908,24.0759,41.2564,5.1794,30.2851,1.7619,6.6088,3.6617,23.6763,29.8263,2.7846
40,1950,-37,-37,42420,"Austrian Freedom Party",0.4884,46.1462,-1.6191,20.7715,2.392,25.3746,40.1876,4.5761,29.824,1.5857,5.9479,3.204,23.8761,28.2915,2.1462
40,1951,-36,-36,42420,"Austrian Freedom Party",1.3902,47.5678,-1.1438,20.8945,2.876,26.6733,39.1187,3.9727,29.3629,1.4095,5.287,2.7464,24.0759,26.7566,1.5077
40,1951,-35,-35,42420,"Austrian Freedom Party",2.2919,48.9895,-0.6684,21.0174,3.3599,27.972,38.0499,3.3694,28.9019,1.2333,4.6261,2.2887,24.2757,25.2218,0.8692
40,1951,-34,-34,42420,"Austrian Freedom Party",3.1937,50.4111,-0.1931,21.1404,3.8439,29.2707,36.9811,2.7661,28.4408,1.0571,3.9653,1.831,24.4755,23.687,0.2308
40,1951,-33,-33,42420,"Austrian Freedom Party",4.0954,51.8328,0.2822,21.2633,4.3279,30.5694,35.9123,2.1627,27.9797,0.8809,3.3044,1.3734,24.6753,22.1522,-0.4077
40,1952,-32,-32,42420,"Austrian Freedom Party",4.9972,53.2544,0.7576,21.3863,4.8119,31.8681,34.8434,1.5594,27.5186,0.7048,2.6435,0.9157,24.8751,20.6174,-1.0462
40,1952,-31,-31,42420,"Austrian Freedom Party",5.8989,54.6761,1.2329,21.5093,5.2958,33.1668,33.7746,0.9561,27.0576,0.5286,1.9826,0.4581,25.0749,19.0826,-1.6846
40,1952,-30,-30,42420,"Austrian Freedom Party",6.8007,56.0977,1.7082,21.6322,5.7798,34.4655,32.7058,0.3527,26.5965,0.3524,1.3218,4e-04,25.2747,17.5478,-2.3231
40,1952,-29,-29,42420,"Austrian Freedom Party",7.7024,57.5194,2.1836,21.7552,6.2638,35.7642,31.637,-0.2506,26.1354,0.1762,0.6609,-0.4573,25.4745,16.0129,-2.9615
40,1953,-28,-28,42420,"Austrian Freedom Party",8.6042,58.941,2.6589,21.8781,6.7478,37.0629,30.5681,-0.8539,25.6743,0,0,-0.9149,25.6743,14.4781,-3.6
40,1953,-27,-27,42420,"Austrian Freedom Party",8.7788,58.2494,2.9111,22.4378,6.6597,35.8116,30.5772,-0.6837,26.2635,0,0,-0.7326,26.2635,16.1412,-3.6462
40,1953,-26,-26,42420,"Austrian Freedom Party",8.9534,57.5578,3.1633,22.9975,6.5716,34.5603,30.5863,-0.5136,26.8526,0,0,-0.5503,26.8526,17.8043,-3.6923
40,1953,-25,-25,42420,"Austrian Freedom Party",9.128,56.8662,3.4155,23.5572,6.4835,33.309,30.5954,-0.3434,27.4418,0,0,-0.3679,27.4418,19.4674,-3.7385
40,1954,-24,-24,42420,"Austrian Freedom Party",9.3025,56.1747,3.6677,24.1169,6.3955,32.0577,30.6045,-0.1732,28.0309,0,0,-0.1856,28.0309,21.1305,-3.7846
40,1954,-23,-23,42420,"Austrian Freedom Party",9.4771,55.4831,3.9198,24.6766,6.3074,30.8064,30.6135,-0.0031,28.6201,0,0,-0.0033,28.6201,22.7936,-3.8308
40,1954,-22,-22,42420,"Austrian Freedom Party",9.6517,54.7915,4.172,25.2363,6.2193,29.5551,30.6226,0.1671,29.2093,0,0,0.179,29.2093,24.4567,-3.8769
40,1954,-21,-21,42420,"Austrian Freedom Party",9.8263,54.0999,4.4242,25.796,6.1312,28.3038,30.6317,0.3373,29.7984,0,0,0.3614,29.7984,26.1198,-3.9231
40,1955,-20,-20,42420,"Austrian Freedom Party",10.0009,53.4083,4.6764,26.3557,6.0432,27.0525,30.6408,0.5074,30.3876,0,0,0.5437,30.3876,27.7829,-3.9692
40,1955,-19,-19,42420,"Austrian Freedom Party",10.1755,52.7167,4.9286,26.9154,5.9551,25.8012,30.6499,0.6776,30.9767,0,0,0.726,30.9767,29.446,-4.0154
40,1955,-18,-18,42420,"Austrian Freedom Party",10.3501,52.0251,5.1808,27.4751,5.867,24.5499,30.659,0.8478,31.5659,0,0,0.9083,31.5659,31.109,-4.0615
40,1955,-17,-17,42420,"Austrian Freedom Party",10.5247,51.3335,5.433,28.0348,5.779,23.2986,30.668,1.0179,32.155,0,0,1.0906,32.155,32.7721,-4.1077
40,1956,-16,-16,42420,"Austrian Freedom Party",10.6993,50.6419,5.6852,28.5945,5.6909,22.0473,30.6771,1.1881,32.7442,0,0,1.273,32.7442,34.4352,-4.1538
40,1956,-15,-15,42420,"Austrian Freedom Party",10.8738,49.9503,5.9374,29.1542,5.6028,20.796,30.6862,1.3583,33.3333,0,0,1.4553,33.3333,36.0983,-4.2
40,1956,-14,-14,42420,"Austrian Freedom Party",10.4727,50.2562,5.9926,30.0446,5.0848,20.2116,31.2218,1.9352,32.7772,0.1182,0.4695,1.9468,32.3077,36.6767,-2.0833
40,1956,-13,-13,42420,"Austrian Freedom Party",10.0716,50.5622,6.0478,30.935,4.5669,19.6271,31.7574,2.5121,32.2211,0.2364,0.939,2.4383,31.2821,37.2551,0.0333
40,1957,-12,-12,42420,"Austrian Freedom Party",9.6704,50.8681,6.103,31.8254,4.0489,19.0427,32.293,3.089,31.665,0.3546,1.4085,2.9297,30.2565,37.8335,2.15
40,1957,-11,-11,42420,"Austrian Freedom Party",9.2693,51.1741,6.1583,32.7158,3.531,18.4582,32.8286,3.6659,31.1089,0.4728,1.8779,3.4212,29.2309,38.4119,4.2667
40,1957,-10,-10,42420,"Austrian Freedom Party",8.8682,51.48,6.2135,33.6062,3.013,17.8738,33.3642,4.2428,30.5528,0.591,2.3474,3.9127,28.2053,38.9902,6.3833
40,1957,-9,-9,42420,"Austrian Freedom Party",8.467,51.786,6.2687,34.4966,2.495,17.2894,33.8998,4.8197,29.9966,0.7092,2.8169,4.4042,27.1797,39.5686,8.5
40,1958,-8,-8,42420,"Austrian Freedom Party",8.0659,52.0919,6.324,35.387,1.9771,16.7049,34.4354,5.3966,29.4405,0.8274,3.2864,4.8957,26.1542,40.147,10.6167
